participant_id,age,sex,site
sub-HCA8794912_V1_MR,80.58333333333333,1,HCP-AgingUMinn
sub-HCA7130957_V1_MR,39.16666666666666,1,HCP-AgingUMinn
sub-HCA6183064_V1_MR,51.66666666666666,0,HCP-AgingUMinn
sub-HCA7453981_V1_MR,64.58333333333333,1,HCP-AgingUMinn
sub-HCA6606571_V1_MR,39.083333333333336,0,HCP-AgingUMinn
sub-HCA8797211_V1_MR,47.75,1,HCP-AgingUMinn
sub-HCA6649993_V1_MR,66.58333333333333,1,HCP-AgingUMinn
sub-HCA6867296_V1_MR,42.75,1,HCP-AgingUMinn
sub-HCA6291976_V1_MR,41.91666666666666,1,HCP-AgingUMinn
sub-HCA6967199_V1_MR,57.83333333333334,1,HCP-AgingUMinn
sub-HCA9022762_V1_MR,65.66666666666667,1,HCP-AgingUMinn
sub-HCA7467588_V1_MR,49.91666666666666,1,HCP-AgingUMinn
sub-HCA9599212_V1_MR,46.91666666666666,0,HCP-AgingUCLA
sub-HCA6876095_V1_MR,60.08333333333334,0,HCP-AgingUCLA
sub-HCA9956008_V1_MR,41.0,0,HCP-AgingUCLA
sub-HCA7956199_V1_MR,41.41666666666666,0,HCP-AgingUCLA
sub-HCA6618679_V1_MR,52.33333333333334,0,HCP-AgingUCLA
sub-HCA6576689_V1_MR,48.08333333333334,1,HCP-AgingUCLA
sub-HCA8219877_V1_MR,39.083333333333336,0,HCP-AgingUCLA
sub-HCA8251368_V1_MR,42.41666666666666,0,HCP-AgingUCLA
sub-HCA7670989_V1_MR,41.583333333333336,0,HCP-AgingUCLA
sub-HCA9750290_V1_MR,36.5,0,HCP-AgingUCLA
sub-HCA9319280_V1_MR,37.41666666666666,0,HCP-AgingUCLA
sub-HCA8657295_V1_MR,46.66666666666666,0,HCP-AgingUCLA
sub-HCA9481693_V1_MR,39.0,0,HCP-AgingUCLA
sub-HCA6471675_V1_MR,37.583333333333336,0,HCP-AgingUCLA
sub-HCA7030549_V1_MR,82.91666666666667,0,HCP-AgingUCLA
sub-HCA9708897_V1_MR,43.0,1,HCP-AgingUCLA
sub-HCA6053758_V1_MR,36.41666666666666,0,HCP-AgingUCLA
sub-HCA6633069_V1_MR,44.16666666666666,0,HCP-AgingUCLA
sub-HCA6117051_V1_MR,57.41666666666666,0,HCP-AgingUCLA
sub-HCA7879713_V1_MR,51.33333333333334,1,HCP-AgingUCLA
sub-HCA9559806_V1_MR,60.83333333333334,1,HCP-AgingUCLA
sub-HCA7046968_V1_MR,44.33333333333334,0,HCP-AgingUCLA
sub-HCA8154168_V1_MR,54.91666666666666,0,HCP-AgingUCLA
sub-HCA6326767_V1_MR,49.41666666666666,1,HCP-AgingUCLA
sub-HCA7192777_V1_MR,61.25,0,HCP-AgingUCLA
sub-HCA9088691_V1_MR,66.33333333333333,0,HCP-AgingUCLA
sub-HCA6531667_V1_MR,47.08333333333334,0,HCP-AgingUCLA
sub-HCA6604264_V1_MR,53.16666666666666,0,HCP-AgingUCLA
sub-HCA6678495_V1_MR,56.58333333333334,1,HCP-AgingUCLA
sub-HCA8580690_V1_MR,48.41666666666666,0,HCP-AgingUCLA
sub-HCA8103858_V1_MR,53.5,0,HCP-AgingUCLA
sub-HCA7530670_V1_MR,38.5,1,HCP-AgingUMinn
sub-HCA6037457_V1_MR,73.33333333333333,0,HCP-AgingUMinn
sub-HCA8712883_V1_MR,50.08333333333334,0,HCP-AgingUMinn
sub-HCA9548396_V1_MR,44.91666666666666,1,HCP-AgingUMinn
sub-HCA7980095_V1_MR,77.58333333333333,0,HCP-AgingUMinn
sub-HCA8199392_V1_MR,49.25,0,HCP-AgingUMinn
sub-HCA8271172_V1_MR,87.83333333333331,0,HCP-AgingUMinn
sub-HCA6139970_V1_MR,39.25,0,HCP-AgingUMinn
sub-HCA9532078_V1_MR,88.91666666666669,0,HCP-AgingUMinn
sub-HCA7296183_V1_MR,75.33333333333333,1,HCP-AgingUMinn
sub-HCA6559184_V1_MR,76.41666666666667,0,HCP-AgingUMinn
sub-HCA8296592_V1_MR,40.833333333333336,1,HCP-AgingUMinn
sub-HCA7452272_V1_MR,43.16666666666666,0,HCP-AgingUMinn
sub-HCA9301564_V1_MR,75.41666666666667,1,HCP-AgingUMinn
sub-HCA9521073_V1_MR,39.66666666666666,0,HCP-AgingUMinn
sub-HCA7700265_V1_MR,74.58333333333333,1,HCP-AgingUMinn
sub-HCA8751792_V1_MR,36.5,0,HCP-AgingUMinn
sub-HCA9938814_V1_MR,46.91666666666666,0,HCP-AgingUMinn
sub-HCA6098073_V1_MR,80.58333333333333,0,HCP-AgingUMinn
sub-HCA9535488_V1_MR,43.66666666666666,0,HCP-AgingUMinn
sub-HCA7195884_V1_MR,57.83333333333334,1,HCP-AgingUMinn
sub-HCA7888815_V1_MR,40.583333333333336,0,HCP-AgingUMinn
sub-HCA8869513_V1_MR,69.0,1,HCP-AgingUMinn
sub-HCA9688312_V1_MR,60.91666666666666,0,HCP-AgingUMinn
sub-HCA6732374_V1_MR,57.41666666666666,1,HCP-AgingUMinn
sub-HCA8738699_V1_MR,53.75,1,HCP-AgingUMinn
sub-HCA8699817_V1_MR,44.75,1,HCP-AgingUMinn
sub-HCA8232061_V1_MR,42.75,0,HCP-AgingUMinn
sub-HCA7553177_V1_MR,46.91666666666666,0,HCP-AgingUMinn
sub-HCA8074170_V1_MR,54.58333333333334,0,HCP-AgingUCLA
sub-HCA8740989_V1_MR,53.5,0,HCP-AgingUCLA
sub-HCA7773393_V1_MR,49.41666666666666,1,HCP-AgingUCLA
sub-HCA6896607_V1_MR,65.75,1,HCP-AgingUCLA
sub-HCA9268996_V1_MR,45.33333333333334,0,HCP-AgingUCLA
sub-HCA9481794_V1_MR,77.41666666666667,0,HCP-AgingUCLA
sub-HCA7962902_V1_MR,47.75,0,HCP-AgingUCLA
sub-HCA7717484_V1_MR,38.5,1,HCP-AgingUCLA
sub-HCA8465185_V1_MR,36.25,1,HCP-AgingUCLA
sub-HCA7881598_V1_MR,72.58333333333333,1,HCP-AgingUCLA
sub-HCA9953406_V1_MR,47.25,0,HCP-AgingUCLA
sub-HCA9170474_V1_MR,76.58333333333333,0,HCP-AgingUCLA
sub-HCA6515366_V1_MR,70.5,1,HCP-AgingUCLA
sub-HCA7376686_V1_MR,79.0,0,HCP-AgingUCLA
sub-HCA7440164_V1_MR,36.0,1,HCP-AgingUCLA
sub-HCA9155680_V1_MR,82.75,1,HCP-AgingUCLA
sub-HCA7543578_V1_MR,53.66666666666666,0,HCP-AgingUCLA
sub-HCA8789919_V1_MR,100.0,0,HCP-AgingUCLA
sub-HCA9023865_V1_MR,44.5,1,HCP-AgingUCLA
sub-HCA9735294_V1_MR,72.5,0,HCP-AgingUCLA
sub-HCA6176471_V1_MR,81.83333333333333,1,HCP-AgingUCLA
sub-HCA9880405_V1_MR,66.0,0,HCP-AgingUCLA
sub-HCA9769211_V1_MR,78.58333333333333,0,HCP-AgingUCLA
sub-HCA7253064_V1_MR,41.41666666666666,1,HCP-AgingUCLA
sub-HCA9166786_V1_MR,46.5,1,HCP-AgingUCLA
sub-HCA6875801_V1_MR,62.58333333333334,1,HCP-AgingUCLA
sub-HCA8711477_V1_MR,51.75,1,HCP-AgingUCLA
sub-HCA8503167_V1_MR,36.583333333333336,1,HCP-AgingUCLA
sub-HCA8580387_V1_MR,70.41666666666667,1,HCP-AgingUCLA
sub-HCA6318465_V1_MR,71.91666666666667,1,HCP-AgingUCLA
sub-HCA7226566_V1_MR,37.5,0,HCP-AgingUMinn
sub-HCA6031344_V1_MR,80.58333333333333,0,HCP-AgingUMinn
sub-HCA7898818_V1_MR,40.75,0,HCP-AgingUMinn
sub-HCA8274279_V1_MR,73.25,1,HCP-AgingUMinn
sub-HCA7541675_V1_MR,36.5,0,HCP-AgingUMinn
sub-HCA6302349_V1_MR,74.41666666666667,1,HCP-AgingUMinn
sub-HCA9086283_V1_MR,79.66666666666667,1,HCP-AgingUMinn
sub-HCA6972899_V1_MR,59.91666666666666,0,HCP-AgingUMinn
sub-HCA6166973_V1_MR,59.33333333333334,1,HCP-AgingUMinn
sub-HCA7385889_V1_MR,54.83333333333334,1,HCP-AgingUMinn
sub-HCA6791794_V1_MR,72.5,1,HCP-AgingUMinn
sub-HCA7079074_V1_MR,47.0,1,HCP-AgingUMinn
sub-HCA7027863_V1_MR,81.41666666666667,1,HCP-AgingUMinn
sub-HCA7607477_V1_MR,81.08333333333333,0,HCP-AgingUMinn
sub-HCA6472071_V1_MR,85.5,0,HCP-AgingUMinn
sub-HCA7627786_V1_MR,45.58333333333334,0,HCP-AgingUMinn
sub-HCA9266285_V1_MR,87.75,0,HCP-AgingUMinn
sub-HCA9086990_V1_MR,75.91666666666667,0,HCP-AgingUMinn
sub-HCA6148668_V1_MR,76.66666666666667,0,HCP-AgingUMinn
sub-HCA8937807_V1_MR,85.0,1,HCP-AgingUMinn
sub-HCA6002236_V1_MR,46.5,0,HCP-AgingUMinn
sub-HCA6678697_V1_MR,100.0,0,HCP-AgingUMinn
sub-HCA9914799_V1_MR,85.66666666666667,0,HCP-AgingUMinn
sub-HCA9156783_V1_MR,82.25,0,HCP-AgingUMinn
sub-HCA6283371_V1_MR,70.41666666666667,1,HCP-AgingUMinn
sub-HCA9620075_V1_MR,84.83333333333333,1,HCP-AgingUMinn
sub-HCA9496707_V1_MR,56.25,1,HCP-AgingUMinn
sub-HCA9794816_V1_MR,81.83333333333333,0,HCP-AgingUMinn
sub-HCA7690995_V1_MR,85.16666666666667,0,HCP-AgingUMinn
sub-HCA7434775_V1_MR,53.33333333333334,1,HCP-AgingUMinn
sub-HCA6595188_V1_MR,40.583333333333336,0,HCP-AgingUMinn
sub-HCA7950086_V1_MR,55.58333333333334,1,HCP-AgingUCLA
sub-HCA7415973_V1_MR,67.08333333333333,1,HCP-AgingUCLA
sub-HCA7489497_V1_MR,65.83333333333333,1,HCP-AgingUCLA
sub-HCA9464996_V1_MR,57.75,0,HCP-AgingUCLA
sub-HCA7378993_V1_MR,65.41666666666667,1,HCP-AgingMGH
sub-HCA7544883_V1_MR,53.16666666666666,1,HCP-AgingMGH
sub-HCA6600458_V1_MR,66.75,1,HCP-AgingMGH
sub-HCA6374576_V1_MR,55.41666666666666,1,HCP-AgingMGH
sub-HCA7536884_V1_MR,72.25,0,HCP-AgingMGH
sub-HCA8860898_V1_MR,69.91666666666667,1,HCP-AgingMGH
sub-HCA6223050_V1_MR,60.41666666666666,0,HCP-AgingMGH
sub-HCA9226374_V1_MR,58.25,1,HCP-AgingMGH
sub-HCA9603681_V1_MR,53.0,0,HCP-AgingMGH
sub-HCA6269377_V1_MR,77.25,1,HCP-AgingMGH
sub-HCA9662495_V1_MR,43.75,0,HCP-AgingMGH
sub-HCA7502059_V1_MR,46.58333333333334,1,HCP-AgingMGH
sub-HCA6429272_V1_MR,59.66666666666666,1,HCP-AgingMGH
sub-HCA9880001_V1_MR,39.0,0,HCP-AgingMGH
sub-HCA8074372_V1_MR,65.41666666666667,0,HCP-AgingMGH
sub-HCA9438086_V1_MR,56.58333333333334,0,HCP-AgingMGH
sub-HCA8435176_V1_MR,47.33333333333334,1,HCP-AgingMGH
sub-HCA6954998_V1_MR,58.66666666666666,0,HCP-AgingMGH
sub-HCA8536081_V1_MR,56.33333333333334,1,HCP-AgingMGH
sub-HCA8280274_V1_MR,64.91666666666667,1,HCP-AgingMGH
sub-HCA9760091_V1_MR,37.583333333333336,1,HCP-AgingMGH
sub-HCA7301251_V1_MR,64.66666666666667,0,HCP-AgingMGH
sub-HCA9510169_V1_MR,59.33333333333334,0,HCP-AgingMGH
sub-HCA8794407_V1_MR,60.66666666666666,0,HCP-AgingMGH
sub-HCA6110138_V1_MR,38.0,0,HCP-AgingMGH
sub-HCA8127165_V1_MR,57.33333333333334,1,HCP-AgingMGH
sub-HCA9947411_V1_MR,38.25,1,HCP-AgingUMinn
sub-HCA8363278_V1_MR,48.16666666666666,0,HCP-AgingUMinn
sub-HCA9460079_V1_MR,62.41666666666666,1,HCP-AgingUMinn
sub-HCA9161877_V1_MR,41.66666666666666,0,HCP-AgingUMinn
sub-HCA8800274_V1_MR,41.583333333333336,0,HCP-AgingUMinn
sub-HCA8506173_V1_MR,86.16666666666669,1,HCP-AgingUMinn
sub-HCA8872299_V1_MR,70.25,0,HCP-AgingUMinn
sub-HCA7175272_V1_MR,43.33333333333334,1,HCP-AgingUMinn
sub-HCA6951487_V1_MR,71.16666666666667,1,HCP-AgingUMinn
sub-HCA9449900_V1_MR,84.66666666666667,0,HCP-AgingUMinn
sub-HCA6818889_V1_MR,53.08333333333334,0,HCP-AgingUMinn
sub-HCA6785193_V1_MR,87.0,0,HCP-AgingUMinn
sub-HCA8578704_V1_MR,43.08333333333334,0,HCP-AgingUMinn
sub-HCA7643279_V1_MR,70.08333333333333,1,HCP-AgingUMinn
sub-HCA9589815_V1_MR,52.58333333333334,0,HCP-AgingUMinn
sub-HCA9194084_V1_MR,42.0,1,HCP-AgingUMinn
sub-HCA8065472_V1_MR,38.0,1,HCP-AgingUMinn
sub-HCA7181873_V1_MR,48.58333333333334,0,HCP-AgingUMinn
sub-HCA6706373_V1_MR,40.583333333333336,1,HCP-AgingUMinn
sub-HCA7777200_V1_MR,40.0,0,HCP-AgingUMinn
sub-HCA6855188_V1_MR,70.58333333333333,1,HCP-AgingUMinn
sub-HCA6253867_V1_MR,47.16666666666666,1,HCP-AgingUMinn
sub-HCA7705275_V1_MR,40.25,0,HCP-AgingUMinn
sub-HCA9845403_V1_MR,41.66666666666666,1,HCP-AgingUMinn
sub-HCA7075369_V1_MR,43.91666666666666,0,HCP-AgingUMinn
sub-HCA9739808_V1_MR,42.083333333333336,0,HCP-AgingUMinn
sub-HCA9716088_V1_MR,39.75,1,HCP-AgingUMinn
sub-HCA8132057_V1_MR,59.33333333333334,0,HCP-AgingUMinn
sub-HCA8169484_V1_MR,43.33333333333334,0,HCP-AgingUMinn
sub-HCA8858912_V1_MR,42.833333333333336,1,HCP-AgingUMinn
sub-HCA7264574_V1_MR,68.16666666666667,1,HCP-AgingMGH
sub-HCA9646699_V1_MR,53.25,0,HCP-AgingMGH
sub-HCA9800885_V1_MR,49.83333333333334,0,HCP-AgingMGH
sub-HCA9121158_V1_MR,74.58333333333333,0,HCP-AgingMGH
sub-HCA8174780_V1_MR,36.583333333333336,1,HCP-AgingMGH
sub-HCA7388794_V1_MR,37.083333333333336,0,HCP-AgingMGH
sub-HCA9319684_V1_MR,43.66666666666666,1,HCP-AgingMGH
sub-HCA6552069_V1_MR,50.75,0,HCP-AgingMGH
sub-HCA6820674_V1_MR,54.33333333333334,1,HCP-AgingMGH
sub-HCA6605569_V1_MR,82.66666666666667,0,HCP-AgingMGH
sub-HCA9354585_V1_MR,69.16666666666667,1,HCP-AgingMGH
sub-HCA8141563_V1_MR,49.16666666666666,0,HCP-AgingMGH
sub-HCA9094484_V1_MR,64.66666666666667,0,HCP-AgingMGH
sub-HCA7552478_V1_MR,40.5,1,HCP-AgingMGH
sub-HCA7178177_V1_MR,81.66666666666667,0,HCP-AgingMGH
sub-HCA6461066_V1_MR,65.83333333333333,1,HCP-AgingMGH
sub-HCA8441777_V1_MR,49.75,1,HCP-AgingMGH
sub-HCA6005242_V1_MR,59.33333333333334,0,HCP-AgingMGH
sub-HCA6924080_V1_MR,37.91666666666666,0,HCP-AgingMGH
sub-HCA9864811_V1_MR,42.583333333333336,0,HCP-AgingMGH
sub-HCA8913489_V1_MR,72.58333333333333,0,HCP-AgingMGH
sub-HCA6848090_V1_MR,74.08333333333333,0,HCP-AgingMGH
sub-HCA8192378_V1_MR,74.75,1,HCP-AgingMGH
sub-HCA9380283_V1_MR,79.91666666666667,0,HCP-AgingMGH
sub-HCA9455288_V1_MR,41.25,0,HCP-AgingMGH
sub-HCA7885102_V1_MR,38.0,1,HCP-AgingMGH
sub-HCA6691487_V1_MR,40.083333333333336,0,HCP-AgingMGH
sub-HCA7841485_V1_MR,36.583333333333336,0,HCP-AgingMGH
sub-HCA9573597_V1_MR,54.5,1,HCP-AgingMGH
sub-HCA8816592_V1_MR,44.58333333333334,1,HCP-AgingMGH
sub-HCA8953805_V1_MR,53.33333333333334,0,HCP-AgingMGH
sub-HCA7651278_V1_MR,41.583333333333336,0,HCP-AgingUMinn
sub-HCA6108050_V1_MR,54.91666666666666,1,HCP-AgingUMinn
sub-HCA7845291_V1_MR,37.25,1,HCP-AgingUMinn
sub-HCA9469906_V1_MR,48.75,1,HCP-AgingUMinn
sub-HCA8066676_V1_MR,37.66666666666666,1,HCP-AgingUMinn
sub-HCA6909084_V1_MR,54.25,1,HCP-AgingUMinn
sub-HCA7611569_V1_MR,100.0,1,HCP-AgingUMinn
sub-HCA9715187_V1_MR,45.75,1,HCP-AgingUMinn
sub-HCA7764190_V1_MR,100.0,1,HCP-AgingUMinn
sub-HCA6687901_V1_MR,86.08333333333331,0,HCP-AgingUMinn
sub-HCA8874304_V1_MR,80.5,0,HCP-AgingUMinn
sub-HCA9096690_V1_MR,49.08333333333334,0,HCP-AgingUMinn
sub-HCA7913181_V1_MR,82.08333333333333,1,HCP-AgingUMinn
sub-HCA9461182_V1_MR,83.25,1,HCP-AgingUMinn
sub-HCA8101450_V1_MR,83.75,0,HCP-AgingUMinn
sub-HCA8904185_V1_MR,70.41666666666667,0,HCP-AgingUMinn
sub-HCA7302657_V1_MR,88.08333333333331,1,HCP-AgingUMinn
sub-HCA9043770_V1_MR,100.0,0,HCP-AgingUMinn
sub-HCA8463787_V1_MR,46.41666666666666,0,HCP-AgingUMinn
sub-HCA9655599_V1_MR,88.08333333333331,0,HCP-AgingUMinn
sub-HCA8748298_V1_MR,53.91666666666666,1,HCP-AgingUMinn
sub-HCA8858710_V1_MR,87.66666666666669,0,HCP-AgingUMinn
sub-HCA9938309_V1_MR,100.0,0,HCP-AgingUMinn
sub-HCA7119969_V1_MR,80.91666666666667,0,HCP-AgingUMinn
sub-HCA9384089_V1_MR,43.08333333333334,0,HCP-AgingMGH
sub-HCA6909286_V1_MR,38.0,0,HCP-AgingMGH
sub-HCA6987206_V1_MR,40.333333333333336,1,HCP-AgingMGH
sub-HCA9512173_V1_MR,77.66666666666667,1,HCP-AgingMGH
sub-HCA9761801_V1_MR,38.333333333333336,1,HCP-AgingMGH
sub-HCA6427066_V1_MR,66.5,0,HCP-AgingMGH
sub-HCA9578406_V1_MR,36.75,1,HCP-AgingMGH
sub-HCA6131449_V1_MR,66.83333333333333,0,HCP-AgingMGH
sub-HCA8405975_V1_MR,69.25,1,HCP-AgingMGH
sub-HCA9352783_V1_MR,56.75,0,HCP-AgingMGH
sub-HCA9341879_V1_MR,81.5,1,HCP-AgingMGH
sub-HCA9342578_V1_MR,71.5,1,HCP-AgingMGH
sub-HCA9743900_V1_MR,71.5,0,HCP-AgingMGH
sub-HCA8206666_V1_MR,75.75,1,HCP-AgingMGH
sub-HCA7855800_V1_MR,70.58333333333333,1,HCP-AgingMGH
sub-HCA8720983_V1_MR,78.75,0,HCP-AgingMGH
sub-HCA7745994_V1_MR,37.083333333333336,0,HCP-AgingMGH
sub-HCA7222154_V1_MR,46.83333333333334,0,HCP-AgingMGH
sub-HCA7982706_V1_MR,85.0,1,HCP-AgingMGH
sub-HCA8402969_V1_MR,75.75,0,HCP-AgingMGH
sub-HCA6725377_V1_MR,38.25,0,HCP-AgingMGH
sub-HCA7964401_V1_MR,53.41666666666666,0,HCP-AgingMGH
sub-HCA6405157_V1_MR,77.91666666666667,1,HCP-AgingMGH
sub-HCA6125050_V1_MR,73.08333333333333,0,HCP-AgingMGH
sub-HCA8743187_V1_MR,53.33333333333334,0,HCP-AgingMGH
sub-HCA8435277_V1_MR,77.91666666666667,1,HCP-AgingMGH
sub-HCA7155973_V1_MR,72.41666666666667,0,HCP-AgingMGH
sub-HCA9366895_V1_MR,40.583333333333336,0,HCP-AgingMGH
sub-HCA9247483_V1_MR,49.08333333333334,1,HCP-AgingMGH
sub-HCA9717999_V1_MR,71.83333333333333,0,HCP-AgingMGH
sub-HCA7497395_V1_MR,69.33333333333333,0,HCP-AgingMGH
sub-HCA9913090_V1_MR,79.25,1,HCP-AgingMGH
sub-HCA8253978_V1_MR,73.16666666666667,1,HCP-AgingMGH
sub-HCA9707289_V1_MR,55.25,1,HCP-AgingMGH
sub-HCA7091771_V1_MR,55.75,0,HCP-AgingMGH
sub-HCA7567693_V1_MR,81.25,1,HCP-AgingMGH
sub-HCA7348277_V1_MR,58.33333333333334,1,HCP-AgingMGH
sub-HCA8140662_V1_MR,84.75,0,HCP-AgingMGH
sub-HCA8517582_V1_MR,40.0,1,HCP-AgingMGH
sub-HCA9677509_V1_MR,49.08333333333334,0,HCP-AgingMGH
sub-HCA9572797_V1_MR,81.41666666666667,1,HCP-AgingMGH
sub-HCA7439583_V1_MR,68.41666666666667,1,HCP-AgingMGH
sub-HCA7592086_V1_MR,52.91666666666666,0,HCP-AgingMGH
sub-HCA8239378_V1_MR,65.16666666666667,1,HCP-AgingMGH
sub-HCA6589294_V1_MR,58.25,1,HCP-AgingMGH
sub-HCA6276475_V1_MR,50.33333333333334,1,HCP-AgingMGH
sub-HCA9662900_V1_MR,37.16666666666666,0,HCP-AgingMGH
sub-HCA9090779_V1_MR,78.41666666666667,0,HCP-AgingMGH
sub-HCA8072772_V1_MR,52.75,1,HCP-AgingMGH
sub-HCA8065270_V1_MR,66.25,0,HCP-AgingMGH
sub-HCA8796916_V1_MR,70.33333333333333,0,HCP-AgingMGH
sub-HCA8934497_V1_MR,60.0,1,HCP-AgingMGH
sub-HCA6682688_V1_MR,82.91666666666667,1,HCP-AgingMGH
sub-HCA9256181_V1_MR,77.08333333333333,1,HCP-AgingMGH
sub-HCA7664792_V1_MR,46.75,1,HCP-AgingMGH
sub-HCA7101546_V1_MR,62.83333333333334,1,HCP-AgingMGH
sub-HCA9865005_V1_MR,83.58333333333333,1,HCP-AgingMGH
sub-HCA6451366_V1_MR,36.583333333333336,1,HCP-AgingMGH
sub-HCA6162662_V1_MR,39.333333333333336,1,HCP-AgingMGH
sub-HCA6409165_V1_MR,37.16666666666666,1,HCP-AgingMGH
sub-HCA7701974_V1_MR,45.16666666666666,0,HCP-AgingMGH
sub-HCA9546190_V1_MR,80.08333333333333,0,HCP-AgingMGH
sub-HCA7789611_V1_MR,53.0,1,HCP-AgingMGH
sub-HCA9329081_V1_MR,40.833333333333336,0,HCP-AgingMGH
sub-HCA6539885_V1_MR,51.58333333333334,0,HCP-AgingMGH
sub-HCA6776798_V1_MR,84.5,1,HCP-AgingMGH
sub-HCA8724991_V1_MR,81.25,0,HCP-AgingMGH
sub-HCA6144862_V1_MR,47.83333333333334,0,HCP-AgingMGH
sub-HCA9300764_V1_MR,82.33333333333333,0,HCP-AgingMGH
sub-HCA9992517_V1_MR,54.0,0,HCP-AgingMGH
sub-HCA7690187_V1_MR,59.5,1,HCP-AgingMGH
sub-HCA6542470_V1_MR,47.0,0,HCP-AgingMGH
sub-HCA8961399_V1_MR,45.83333333333334,0,HCP-AgingMGH
sub-HCA9695713_V1_MR,84.58333333333333,1,HCP-AgingMGH
sub-HCA8626082_V1_MR,46.83333333333334,0,HCP-AgingMGH
sub-HCA8306569_V1_MR,47.75,0,HCP-AgingMGH
sub-HCA8502872_V1_MR,81.08333333333333,0,HCP-AgingMGH
sub-HCA6280668_V1_MR,58.75,1,HCP-AgingMGH
sub-HCA7134056_V1_MR,56.66666666666666,0,HCP-AgingMGH
sub-HCA8547490_V1_MR,51.16666666666666,0,HCP-AgingMGH
sub-HCA7620469_V1_MR,84.91666666666667,1,HCP-AgingMGH
sub-HCA6685492_V1_MR,55.75,0,HCP-AgingMGH
sub-HCA9435080_V1_MR,41.333333333333336,0,HCP-AgingMGH
sub-HCA8770493_V1_MR,47.83333333333334,0,HCP-AgingMGH
sub-HCA7807384_V1_MR,46.16666666666666,0,HCP-AgingMGH
sub-HCA8040759_V1_MR,52.0,0,HCP-AgingMGH
sub-HCA6012744_V1_MR,100.0,0,HCP-AgingMGH
sub-HCA9661493_V1_MR,55.25,1,HCP-AgingMGH
sub-HCA9927809_V1_MR,56.0,0,HCP-AgingMGH
sub-HCA9198294_V1_MR,86.5,0,HCP-AgingMGH
sub-HCA6102038_V1_MR,89.75,1,HCP-AgingMGH
sub-HCA6464678_V1_MR,40.75,0,HCP-AgingMGH
sub-HCA9771703_V1_MR,56.83333333333334,1,HCP-AgingMGH
sub-HCA7985510_V1_MR,81.41666666666667,1,HCP-AgingMGH
sub-HCA7453375_V1_MR,44.08333333333334,0,HCP-AgingMGH
sub-HCA9882308_V1_MR,71.33333333333333,1,HCP-AgingMGH
sub-HCA6498190_V1_MR,56.41666666666666,0,HCP-AgingMGH
sub-HCA9061974_V1_MR,48.91666666666666,1,HCP-AgingMGH
sub-HCA6476584_V1_MR,71.08333333333333,1,HCP-AgingMGH
sub-HCA7698204_V1_MR,71.91666666666667,0,HCP-AgingMGH
sub-HCA8889115_V1_MR,61.83333333333334,1,HCP-AgingMGH
sub-HCA6750477_V1_MR,37.75,1,HCP-AgingMGH
sub-HCA8765197_V1_MR,44.33333333333334,1,HCP-AgingMGH
sub-HCA6686191_V1_MR,64.0,1,HCP-AgingMGH
sub-HCA7943190_V1_MR,41.083333333333336,1,HCP-AgingMGH
sub-HCA9202360_V1_MR,76.0,1,HCP-AgingMGH
sub-HCA6570677_V1_MR,39.0,1,HCP-AgingMGH
sub-HCA8968010_V1_MR,83.41666666666667,1,HCP-AgingMGH
sub-HCA8511671_V1_MR,40.333333333333336,1,HCP-AgingMGH
sub-HCA9058682_V1_MR,70.91666666666667,1,HCP-AgingMGH
sub-HCA9839307_V1_MR,49.83333333333334,0,HCP-AgingMGH
sub-HCA6582684_V1_MR,78.58333333333333,1,HCP-AgingMGH
sub-HCA9498307_V1_MR,89.08333333333331,1,HCP-AgingMGH
sub-HCA8867610_V1_MR,86.5,0,HCP-AgingMGH
sub-HCA7532876_V1_MR,70.91666666666667,0,HCP-AgingWashU
sub-HCA8209672_V1_MR,70.66666666666667,0,HCP-AgingWashU
sub-HCA7024655_V1_MR,80.0,0,HCP-AgingWashU
sub-HCA7184576_V1_MR,58.41666666666666,1,HCP-AgingWashU
sub-HCA6465175_V1_MR,40.75,0,HCP-AgingWashU
sub-HCA8123460_V1_MR,47.25,0,HCP-AgingWashU
sub-HCA9067178_V1_MR,51.83333333333334,1,HCP-AgingWashU
sub-HCA7689304_V1_MR,58.16666666666666,0,HCP-AgingWashU
sub-HCA8509785_V1_MR,60.66666666666666,0,HCP-AgingWashU
sub-HCA9964209_V1_MR,61.5,0,HCP-AgingWashU
sub-HCA6075263_V1_MR,63.91666666666666,1,HCP-AgingWashU
sub-HCA8587705_V1_MR,60.75,0,HCP-AgingWashU
sub-HCA8358689_V1_MR,60.66666666666666,0,HCP-AgingWashU
sub-HCA7056264_V1_MR,53.66666666666666,0,HCP-AgingWashU
sub-HCA7126663_V1_MR,82.58333333333333,0,HCP-AgingWashU
sub-HCA6943690_V1_MR,43.0,0,HCP-AgingWashU
sub-HCA7281271_V1_MR,67.91666666666667,0,HCP-AgingWashU
sub-HCA9443079_V1_MR,64.83333333333333,0,HCP-AgingWashU
sub-HCA7468388_V1_MR,66.0,1,HCP-AgingWashU
sub-HCA8449490_V1_MR,42.833333333333336,1,HCP-AgingWashU
sub-HCA8244674_V1_MR,38.75,0,HCP-AgingWashU
sub-HCA6529680_V1_MR,57.08333333333334,0,HCP-AgingWashU
sub-HCA9239686_V1_MR,65.33333333333333,1,HCP-AgingWashU
sub-HCA8057675_V1_MR,55.66666666666666,1,HCP-AgingWashU
sub-HCA7799311_V1_MR,61.58333333333334,0,HCP-AgingWashU
